north-texas-green;North Texas Green;#059033;2;56;20;140;93;29;97;56;5290
nyanza;Nyanza;#E9FFDB;91;100;86;97;100;93;14;100;20922
ocean-boat-blue;Ocean Boat Blue;#0077BE;0;47;75;202;100;37;100;75;18317
ochre;Ochre;#CC7722;80;47;13;30;71;47;83;80;18183
office-green;Office Green;#008000;0;50;0;120;100;25;100;50;21272
old-burgundy;Old Burgundy;#43302E;26;19;18;6;19;22;31;26;27890
old-gold;Old Gold;#CFB53B;81;71;23;49;61;52;71;81;13831
old-heliotrope;Old Heliotrope;#563C5C;34;24;36;289;21;30;35;36;8902
old-lace;Old Lace;#FDF5E6;99;96;90;39;85;95;9;99;14185
old-lavender;Old Lavender;#796878;47;41;47;304;8;44;14;47;23683
old-mauve;Old Mauve;#673147;40;19;28;336;36;30;52;40;16828
old-moss-green;Old Moss Green;#867E36;53;49;21;54;43;37;60;53;3657
old-rose;Old Rose;#C08081;75;50;51;359;34;63;33;75;1913
old-silver;Old Silver;#848482;52;52;51;60;1;51;2;52;23260
olive;Olive;#808000;50;50;0;60;100;25;100;50;11138
olive-drab-#3;Olive Drab (#3);#6B8E23;42;56;14;80;60;35;75;56;27973
olive-drab-#7;Olive Drab #7;#3C341F;24;20;12;43;32;18;48;24;27109
olivine;Olivine;#9AB973;60;73;45;87;33;59;38;73;12774
onyx;Onyx;#353839;21;22;22;195;4;22;7;22;27758
opera-mauve;Opera Mauve;#B784A7;72;52;65;319;26;62;28;72;28154
orange-color-wheel;Orange (Color Wheel);#FF7F00;100;50;0;30;100;50;100;100;24993
orange-crayola;Orange (Crayola);#FF7538;100;46;22;18;100;61;78;100;11951
orange-pantone;Orange (Pantone);#FF5800;100;35;0;21;100;50;100;100;16369
orange-ryb;Orange (RYB);#FB9902;98;60;1;36;98;50;99;98;10189
orange-web;Orange (Web);#FFA500;100;65;0;39;100;50;100;100;22135
orange-peel;Orange Peel;#FF9F00;100;62;0;37;100;50;100;100;8507
orange-red;Orange-Red;#FF4500;100;27;0;16;100;50;100;100;20635
orange-yellow;Orange-Yellow;#F8D568;97;84;41;45;91;69;58;97;1192
orchid;Orchid;#DA70D6;85;44;84;302;59;65;49;85;2009
orchid-pink;Orchid Pink;#F2BDCD;95;74;80;342;67;85;22;95;21091
orioles-orange;Orioles Orange;#FB4F14;98;31;8;15;97;53;92;98;28668
otter-brown;Otter Brown;#654321;40;26;13;30;51;26;67;40;7300
outer-space;Outer Space;#414A4C;25;29;30;191;8;28;14;30;9246
outrageous-orange;Outrageous Orange;#FF6E4A;100;43;29;12;100;65;71;100;14218
oxford-blue;Oxford Blue;#002147;0;13;28;212;100;14;100;28;25483
ou-crimson-red;OU Crimson Red;#990000;60;0;0;0;100;30;100;60;30518
pakistan-green;Pakistan Green;#006600;0;40;0;120;100;20;100;40;9340
palatinate-blue;Palatinate Blue;#273BE2;15;23;89;234;76;52;83;89;6546
palatinate-purple;Palatinate Purple;#682860;41;16;38;308;44;28;62;41;6653
pale-aqua;Pale Aqua;#BCD4E6;74;83;90;206;46;82;18;90;23525
pale-blue;Pale Blue;#AFEEEE;69;93;93;180;65;81;26;93;30230
pale-brown;Pale Brown;#987654;60;46;33;30;29;46;45;60;23481
pale-carmine;Pale Carmine;#AF4035;69;25;21;5;54;45;70;69;27182
pale-cerulean;Pale Cerulean;#9BC4E2;61;77;89;205;55;75;31;89;32143
pale-chestnut;Pale Chestnut;#DDADAF;87;68;69;358;41;77;22;87;13973
pale-copper;Pale Copper;#DA8A67;85;54;40;18;61;63;53;85;5552
pale-cornflower-blue;Pale Cornflower Blue;#ABCDEF;67;80;94;210;68;80;28;94;27349
pale-cyan;Pale Cyan;#87D3F8;53;83;97;200;89;75;46;97;8314
pale-gold;Pale Gold;#E6BE8A;90;75;54;34;65;72;40;90;18326
pale-goldenrod;Pale Goldenrod;#EEE8AA;93;91;67;55;67;80;29;93;22339
pale-green;Pale Green;#98FB98;60;98;60;120;93;79;39;98;3700
pale-lavender;Pale Lavender;#DCD0FF;86;82;100;255;100;91;18;100;10552
pale-magenta;Pale Magenta;#F984E5;98;52;90;310;91;75;47;98;1522
pale-magenta-pink;Pale Magenta-Pink;#ff99cc;100;60;80;330;100;80;40;100;20070
pale-pink;Pale Pink;#FADADD;98;85;87;354;76;92;13;98;20741
pale-plum;Pale Plum;#DDA0DD;87;63;87;300;47;75;28;87;23658
pale-red-violet;Pale Red-Violet;#DB7093;86;44;58;340;60;65;49;86;28577
pale-robin-egg-blue;Pale Robin Egg Blue;#96DED1;59;87;82;169;52;73;32;87;8608
pale-silver;Pale Silver;#C9C0BB;79;75;73;21;11;76;7;79;24850
pale-spring-bud;Pale Spring Bud;#ECEBBD;93;92;74;59;55;83;20;93;30586
pale-taupe;Pale Taupe;#BC987E;74;60;49;25;32;62;33;74;29699
pale-turquoise;Pale Turquoise;#AFEEEE;69;93;93;180;65;81;26;93;20750
pale-violet;Pale Violet;#CC99FF;80;60;100;270;100;80;40;100;5118
pale-violet-red;Pale Violet-Red;#DB7093;86;44;58;340;60;65;49;86;6177
pansy-purple;Pansy Purple;#78184A;47;9;29;329;67;28;80;47;2200
paolo-veronese-green;Paolo Veronese Green;#009B7D;0;61;49;168;100;30;100;61;30601
papaya-whip;Papaya Whip;#FFEFD5;100;94;84;37;100;92;16;100;3928
paradise-pink;Paradise Pink;#E63E62;90;24;38;347;77;57;73;90;11540
paris-green;Paris Green;#50C878;31;78;47;140;52;55;60;78;4380
pastel-blue;Pastel Blue;#AEC6CF;68;78;81;196;26;75;16;81;10581
pastel-brown;Pastel Brown;#836953;51;41;33;28;22;42;37;51;2297
pastel-gray;Pastel Gray;#CFCFC4;81;81;77;60;10;79;5;81;1842
pastel-green;Pastel Green;#77DD77;47;87;47;120;60;67;46;87;1294
pastel-magenta;Pastel Magenta;#F49AC2;96;60;76;333;80;78;37;96;29479
pastel-orange;Pastel Orange;#FFB347;100;70;28;35;100;64;72;100;1217
pastel-pink;Pastel Pink;#DEA5A4;87;65;64;1;47;76;26;87;15267
pastel-purple;Pastel Purple;#B39EB5;70;62;71;295;13;66;13;71;2263
pastel-red;Pastel Red;#FF6961;100;41;38;3;100;69;62;100;28566
pastel-violet;Pastel Violet;#CB99C9;80;60;79;302;32;70;25;80;23582
pastel-yellow;Pastel Yellow;#FDFD96;99;99;59;60;96;79;41;99;20590
patriarch;Patriarch;#800080;50;0;50;300;100;25;100;50;18137
paynes-grey;Payne's Grey;#536878;33;41;47;206;18;40;31;47;27282
peach;Peach;#FFE5B4;100;90;71;39;100;85;29;100;31142
peach-orange;Peach-Orange;#FFCC99;100;80;60;30;100;80;40;100;19660
peach-puff;Peach Puff;#FFDAB9;100;85;73;28;100;86;27;100;14584
peach-yellow;Peach-Yellow;#FADFAD;98;87;68;39;89;83;31;98;19115
pear;Pear;#D1E231;82;89;19;66;75;54;78;89;10550
pearl;Pearl;#EAE0C8;92;88;78;42;45;85;15;92;10393
pearl-aqua;Pearl Aqua;#88D8C0;53;85;75;162;51;69;37;85;27723
pearly-purple;Pearly Purple;#B768A2;72;41;64;316;35;56;43;72;2632
peridot;Peridot;#E6E200;90;89;0;59;100;45;100;90;8212
periwinkle;Periwinkle;#CCCCFF;80;80;100;240;100;90;20;100;24654
persian-blue;Persian Blue;#1C39BB;11;22;73;229;74;42;85;73;23382
persian-green;Persian Green;#00A693;0;65;58;173;100;33;100;65;13330
persian-indigo;Persian Indigo;#32127A;20;7;48;258;74;27;85;48;30832
persian-orange;Persian Orange;#D99058;85;56;35;26;63;60;59;85;25583
persian-pink;Persian Pink;#F77FBE;97;50;75;329;88;73;49;97;11164
persian-plum;Persian Plum;#701C1C;44;11;11;0;60;27;75;44;1992
persian-red;Persian Red;#CC3333;80;20;20;0;60;50;75;80;4355
persian-rose;Persian Rose;#FE28A2;100;16;64;326;99;58;84;100;15544
persimmon;Persimmon;#EC5800;93;35;0;22;100;46;100;93;12573
peru;Peru;#CD853F;80;52;25;30;59;53;69;80;6653
phlox;Phlox;#DF00FF;87;0;100;292;100;50;100;100;17386
phthalo-blue;Phthalo Blue;#000F89;0;6;54;233;100;27;100;54;13867
phthalo-green;Phthalo Green;#123524;7;21;14;151;49;14;66;21;3364
picton-blue;Picton Blue;#45B1E8;27;69;91;200;78;59;70;91;18603
pictorial-carmine;Pictorial Carmine;#C30B4E;76;4;31;338;89;40;94;76;29134
piggy-pink;Piggy Pink;#FDDDE6;99;87;90;343;89;93;13;99;5628
pine-green;Pine Green;#01796F;0;47;44;175;98;24;99;47;14402
pineapple;Pineapple;#563C5C;34;24;5;289;74;19;35;36;19948
pink;Pink;#FFC0CB;100;75;80;350;100;88;25;100;26218
pink-pantone;Pink (Pantone);#D74894;84;28;58;328;64;56;67;84;32539
pink-lace;Pink Lace;#FFDDF4;100;87;96;319;100;93;13;100;14463
pink-lavender;Pink Lavender;#D8B2D1;85;70;82;311;33;77;18;85;24592
pink-orange;Pink-Orange;#FF9966;100;60;40;20;100;70;60;100;19431
pink-pearl;Pink Pearl;#E7ACCF;91;67;81;324;55;79;26;91;29047
pink-raspberry;Pink Raspberry;#980036;60;0;21;339;100;30;100;60;10939
pink-sherbet;Pink Sherbet;#F78FA7;97;56;65;346;87;76;42;97;29981
pistachio;Pistachio;#93C572;58;77;45;96;42;61;42;77;6673
platinum;Platinum;#E5E4E2;90;89;89;40;5;89;1;90;5894
plum;Plum;#8E4585;56;27;52;307;35;41;51;56;32613
plum-web;Plum (Web);#DDA0DD;87;63;87;300;47;75;28;87;14885
pomp-and-power;Pomp And Power;#86608E;53;38;56;290;19;47;32;56;30548
popstar;Popstar;#BE4F62;75;31;38;350;46;53;58;75;23228
portland-orange;Portland Orange;#FF5A36;100;35;21;11;100;61;79;100;28215
powder-blue;Powder Blue;#B0E0E6;69;88;90;187;52;80;23;90;28612
princeton-orange;Princeton Orange;#F58025;96;50;15;26;91;55;85;96;16043
prune;Prune;#701C1C;44;11;11;0;60;27;75;44;6611
prussian-blue;Prussian Blue;#003153;0;19;33;205;100;16;100;33;30604
psychedelic-purple;Psychedelic Purple;#DF00FF;87;0;100;292;100;50;100;100;20398
puce;Puce;#CC8899;80;53;60;345;40;67;33;80;22155
puce-red;Puce Red;#722F37;45;18;22;353;42;32;59;45;10409
pullman-brown-ups-brown;Pullman Brown (UPS Brown);#644117;39;25;9;33;63;24;77;39;27051
pullman-green;Pullman Green;#3B331C;23;20;11;45;36;17;36;59;6773
pumpkin;Pumpkin;#FF7518;100;46;9;24;100;55;91;100;24276
purple-html;Purple (HTML);#800080;50;0;50;300;100;25;100;50;30416
purple-munsell;Purple (Munsell);#9F00C5;62;0;77;288;100;39;100;77;25377
purple-x11;Purple (X11);#A020F0;63;13;94;277;87;53;87;94;20643
purple-heart;Purple Heart;#69359C;41;21;61;270;49;41;66;61;3276
purple-mountain-majesty;Purple Mountain Majesty;#9678B6;59;47;71;269;30;59;34;71;7011
purple-navy;Purple Navy;#4E5180;31;32;50;236;24;40;39;50;7823
purple-pizzazz;Purple Pizzazz;#FE4EDA;100;31;85;312;99;65;69;100;29494
purple-taupe;Purple Taupe;#50404D;31;25;30;311;11;28;20;31;6782
purpureus;Purpureus;#9A4EAE;60;31;68;288;38;49;55;68;22286
quartz;Quartz;#51484F;32;28;31;313;6;30;11;32;21318
queen-blue;Queen Blue;#436B95;26;42;58;211;38;42;55;58;26214
queen-pink;Queen Pink;#E8CCD7;91;80;84;336;38;85;12;91;18566
quinacridone-magenta;Quinacridone Magenta;#8E3A59;56;23;35;338;42;39;59;56;32257
rackley;Rackley;#5D8AA8;36;54;66;204;30;51;45;66;23427
radical-red;Radical Red;#FF355E;100;21;37;348;100;60;79;100;25239
rajah;Rajah;#FBAB60;98;67;38;29;95;68;62;98;5383
raspberry;Raspberry;#E30B5D;89;4;36;337;91;47;95;89;23273
raspberry-glace;Raspberry Glace;#915F6D;57;37;43;343;21;47;34;57;7356
raspberry-pink;Raspberry Pink;#E25098;89;31;60;330;72;60;65;89;3163
raspberry-rose;Raspberry Rose;#B3446C;70;27;42;338;45;48;62;70;13733
raw-umber;Raw Umber;#826644;51;40;27;33;31;39;48;51;2803
razzle-dazzle-rose;Razzle Dazzle Rose;#FF33CC;100;20;80;315;100;60;80;100;31776
razzmatazz;Razzmatazz;#E3256B;89;15;42;338;77;52;84;89;29776
razzmic-berry;Razzmic Berry;#8D4E85;55;31;52;308;29;43;45;55;9415
rebecca-purple;Rebecca Purple;#663399;40;20;60;270;49;40;67;60;29612
red;Red;#FF0000;100;0;0;0;100;50;100;100;17406
red-crayola;Red (Crayola);#EE204D;93;13;30;347;86;53;87;93;31570
red-munsell;Red (Munsell);#F2003C;95;0;24;345;100;47;100;95;7254
red-ncs;Red (NCS);#C40233;77;1;20;345;98;39;99;77;11690
red-pantone;Red (Pantone);#ED2939;93;16;22;355;84;55;83;93;5576
red-pigment;Red (Pigment);#ED1C24;93;11;14;358;85;52;88;93;31530
red-ryb;Red (RYB);#FE2712;100;15;7;5;99;53;93;100;9338
red-brown;Red-Brown;#A52A2A;65;16;16;0;59;41;75;65;30953
red-devil;Red Devil;#860111;53;0;7;353;99;26;99;53;19405
red-orange;Red-Orange;#FF5349;100;33;29;3;100;64;71;100;12614
red-purple;Red-Purple;#E40078;89;0;47;328;100;45;100;89;5196
red-violet;Red-Violet;#C71585;78;8;52;322;81;43;89;78;27229
redwood;Redwood;#A45A52;64;35;32;6;33;48;50;64;9340
regalia;Regalia;#522D80;32;18;50;267;48;34;65;50;11978
registration-black;Registration Black;#000000;0;0;0;—;0;0;0;0;16747
resolution-blue;Resolution Blue;#002387;0;14;53;224;100;26;100;53;30658
rhythm;Rhythm;#777696;47;46;59;242;13;53;21;59;5424
rich-black;Rich Black;#004040;0;25;25;180;100;13;100;25;2545
rich-black-fogra-29;Rich Black (FOGRA29);#010B13;0;4;7;207;90;4;95;8;30147
rich-black-fogra-39;Rich Black (FOGRA39);#010203;0;1;1;210;50;1;67;1;28852
rich-brilliant-lavender;Rich Brilliant Lavender;#F1A7FE;95;65;100;291;98;83;34;100;27784
rich-carmine;Rich Carmine;#D70040;84;0;25;342;100;42;100;84;2762
rich-electric-blue;Rich Electric Blue;#0892D0;3;57;82;199;93;42;96;82;19357
rich-lavender;Rich Lavender;#A76BCF;65;42;81;276;51;62;48;81;2372
rich-lilac;Rich Lilac;#B666D2;71;40;82;284;55;61;51;82;5925
rich-maroon;Rich Maroon;#B03060;69;19;38;338;57;44;73;69;322
rifle-green;Rifle Green;#444C38;27;30;22;84;15;26;26;30;5176
roast-coffee;Roast Coffee;#704241;44;26;25;1;27;35;42;44;4933
robin-egg-blue;Robin Egg Blue;#00CCCC;0;80;80;180;100;40;100;80;30098
rocket-metallic;Rocket Metallic;#8A7F80;54;50;50;355;4;52;8;54;14591
roman-silver;Roman Silver;#838996;51;54;59;221;8;55;13;59;1778
rose;Rose;#FF007F;100;0;50;330;100;50;100;100;14736
rose-bonbon;Rose Bonbon;#F9429E;98;26;62;330;94;62;73;98;13393
rose-ebony;Rose Ebony;#674846;40;28;27;4;19;34;32;40;9032
rose-gold;Rose Gold;#B76E79;72;43;47;351;34;57;40;72;26426
rose-madder;Rose Madder;#E32636;89;15;21;355;77;52;83;89;18969
rose-pink;Rose Pink;#FF66CC;100;40;80;320;100;70;60;100;7794
rose-quartz;Rose Quartz;#AA98A9;67;60;66;303;10;63;11;67;2996
rose-red;Rose Red;#C21E56;76;12;34;340;73;44;85;76;17154
rose-taupe;Rose Taupe;#905D5D;56;36;36;0;22;46;35;56;27200
rose-vale;Rose Vale;#AB4E52;67;31;32;357;37;49;54;67;15610
rosewood;Rosewood;#65000B;40;0;4;353;100;20;100;40;22350
rosso-corsa;Rosso Corsa;#D40000;83;0;0;0;100;42;100;83;21661
rosy-brown;Rosy Brown;#BC8F8F;74;56;56;0;25;65;24;74;24950
royal-azure;Royal Azure;#0038A8;0;22;66;220;100;33;100;66;1561
royal-blue;Royal Blue;#002366;0;14;40;219;100;20;100;40;5640
royal-fuchsia;Royal Fuchsia;#CA2C92;79;17;57;321;64;48;78;79;22840
royal-purple;Royal Purple;#7851A9;47;32;66;267;35;49;52;66;6985
royal-yellow;Royal Yellow;#FADA5E;98;85;37;48;94;67;62;98;8186
ruber;Ruber;#CE4676;81;27;46;339;58;54;66;81;20219
rubine-red;Rubine Red;#D10056;82;0;34;335;100;41;100;82;3069
ruby;Ruby;#E0115F;88;7;37;337;86;47;92;88;3202
ruby-red;Ruby Red;#9B111E;61;7;12;354;80;34;89;61;22981
ruddy;Ruddy;#FF0028;100;0;16;351;100;50;100;100;22426
ruddy-brown;Ruddy Brown;#BB6528;73;40;16;25;65;45;79;73;5575
ruddy-pink;Ruddy Pink;#E18E96;88;56;59;354;58;72;37;88;28907
rufous;Rufous;#A81C07;66;11;3;8;92;34;96;66;22748
russet;Russet;#80461B;50;27;11;26;65;30;79;50;10751
russian-green;Russian Green;#679267;40;57;40;120;17;49;29;57;1072
russian-violet;Russian Violet;#32174D;20;9;30;270;54;20;70;30;20078
rust;Rust;#B7410E;72;25;5;18;86;39;92;72;25342
rusty-red;Rusty Red;#DA2C43;85;17;26;352;70;51;80;85;2850
sacramento-state-green;Sacramento State Green;#00563F;0;34;25;164;100;17;100;34;2047
saddle-brown;Saddle Brown;#8B4513;55;27;7;25;76;31;86;55;5967
safety-orange;Safety Orange;#FF7800;100;47;0;28;100;50;100;100;11882
safety-orange-blaze-orange;Safety Orange (Blaze Orange);#FF6700;100;40;0;24;100;50;100;100;28473
safety-yellow;Safety Yellow;#EED202;93;82;1;53;98;47;99;93;24937
saffron;Saffron;#F4C430;96;77;19;45;90;57;80;96;19677
sage;Sage;#BCB88A;74;72;54;55;27;64;27;74;31470
st-patricks-blue;St. Patrick's Blue;#23297A;14;16;48;236;55;31;71;48;9323
salmon;Salmon;#FA8072;98;50;45;6;93;71;54;98;14109
salmon-pink;Salmon Pink;#FF91A4;100;57;64;350;100;78;43;100;14312
sand;Sand;#C2B280;76;70;50;45;35;63;34;76;31674
sand-dune;Sand Dune;#967117;59;44;9;43;73;34;85;59;3002
sandstorm;Sandstorm;#ECD540;93;84;25;52;82;59;73;93;6495
sandy-brown;Sandy Brown;#F4A460;96;64;38;28;87;67;61;96;467
sandy-taupe;Sandy Taupe;#967117;59;44;9;43;73;34;85;59;8642
sangria;Sangria;#92000A;57;0;4;356;100;29;100;57;29335
sap-green;Sap Green;#507D2A;31;49;16;93;50;33;66;49;7452
sapphire;Sapphire;#0F52BA;6;32;73;216;85;39;92;73;16828
sapphire-blue;Sapphire Blue;#0067A5;0;40;65;203;100;32;100;65;16787
satin-sheen-gold;Satin Sheen Gold;#CBA135;80;63;21;43;59;50;74;80;10522
scarlet;Scarlet;#FF2400;100;14;0;8;100;50;100;100;20031
schauss-pink;Schauss Pink;#FF91AF;100;57;69;344;100;78;43;100;7000
school-bus-yellow;School Bus Yellow;#FFD800;100;85;0;51;100;50;100;100;180
screamin-green;Screamin' Green;#76FF7A;46;100;48;122;100;73;54;100;25606
sea-blue;Sea Blue;#006994;0;41;58;197;100;29;100;58;3139
sea-green;Sea Green;#2E8B57;18;55;34;146;50;36;67;55;22929
seal-brown;Seal Brown;#59260B;20;8;8;0;43;14;60;20;3589
seashell;Seashell;#FFF5EE;100;96;93;25;100;97;7;100;4212
selective-yellow;Selective Yellow;#FFBA00;100;73;0;44;100;50;100;100;10239
sepia;Sepia;#704214;44;26;8;30;70;26;82;44;28931
shadow;Shadow;#8A795D;54;47;36;37;19;45;33;54;7062
shadow-blue;Shadow Blue;#778BA5;47;55;65;214;20;56;28;65;12286
shampoo;Shampoo;#FFCFF1;100;81;95;318;100;91;19;100;2130
shamrock-green;Shamrock Green;#009E60;0;62;38;156;100;31;100;62;18945
sheen-green;Sheen Green;#8FD400;56;83;0;80;100;42;100;83;7992
shimmering-blush;Shimmering Blush;#D98695;85;53;58;349;52;69;38;85;27067
shocking-pink;Shocking Pink;#FC0FC0;99;6;75;315;98;52;94;99;5854
shocking-pink-crayola;Shocking Pink (Crayola);#FF6FFF;100;44;100;300;100;72;56;100;6694
sienna;Sienna;#882D17;53;18;9;12;71;31;83;53;3623
silver;Silver;#C0C0C0;75;75;75;—;0;75;0;75;19963
silver-chalice;Silver Chalice;#ACACAC;67;67;67;—;0;67;0;67;21006
silver-lake-blue;Silver Lake Blue;#5D89BA;36;54;73;212;40;55;50;73;2529
silver-pink;Silver Pink;#C4AEAD;77;68;68;3;16;72;12;77;22965
silver-sand;Silver Sand;#BFC1C2;75;76;76;200;2;75;2;76;27501
sinopia;Sinopia;#CB410B;80;25;4;17;90;42;95;80;2996
skobeloff;Skobeloff;#007474;0;45;45;180;100;23;100;45;31607
sky-blue;Sky Blue;#87CEEB;53;81;92;197;71;73;43;92;24069
sky-magenta;Sky Magenta;#CF71AF;81;44;69;320;49;63;45;81;10448
slate-blue;Slate Blue;#6A5ACD;42;35;80;248;53;58;56;80;15668
slate-gray;Slate Gray;#708090;44;50;56;210;13;50;22;56;8088
smalt-dark-powder-blue;Smalt (Dark Powder Blue);#003399;0;20;60;220;100;30;100;60;20970
smitten;Smitten;#C84186;78;25;53;329;55;52;68;78;2931
smoke;Smoke;#738276;45;51;46;132;6;48;12;51;15088
smoky-black;Smoky Black;#100C08;6;5;3;30;33;5;50;6;21151
smoky-topaz;Smoky Topaz;#933D41;58;24;25;357;41;41;59;58;28537
snow;Snow;#FFFAFA;100;98;98;0;100;99;2;100;18228
soap;Soap;#CEC8EF;81;78;94;249;55;86;16;94;11312
solid-pink;Solid Pink;#893843;54;22;26;352;42;38;59;54;32126
sonic-silver;Sonic Silver;#757575;46;46;46;—;0;46;0;46;22440
spartan-crimson;Spartan Crimson;#9E1316;62;7;9;359;79;35;88;62;21551
space-cadet;Space Cadet;#1D2951;11;16;32;226;47;22;64;32;28289
spanish-bistre;Spanish Bistre;#807532;50;46;20;52;44;35;61;50;29502
spanish-blue;Spanish Blue;#0070B8;0;44;72;203;100;36;100;72;1070
spanish-carmine;Spanish Carmine;#D10047;82;0;28;340;100;41;100;82;30419
spanish-crimson;Spanish Crimson;#E51A4C;90;10;30;345;80;50;89;90;15679
spanish-gray;Spanish Gray;#989898;60;60;60;—;0;60;0;60;9062
spanish-green;Spanish Green;#009150;0;57;31;153;100;28;100;57;24719
spanish-orange;Spanish Orange;#E86100;91;38;0;25;100;45;100;91;21533
spanish-pink;Spanish Pink;#F7BFBE;97;75;75;1;78;86;23;97;15756
spanish-red;Spanish Red;#E60026;90;0;15;350;100;45;100;90;28342
spanish-sky-blue;Spanish Sky Blue;#00FFFF;0;100;100;180;100;50;100;100;8728
spanish-violet;Spanish Violet;#4C2882;30;16;51;264;53;33;69;51;3994
spanish-viridian;Spanish Viridian;#007F5C;0;50;36;163;100;25;100;50;30871
spicy-mix;Spicy Mix;#8B5f4D;55;37;30;17;29;42;45;55;31693
spiro-disco-ball;Spiro Disco Ball;#0FC0FC;6;75;99;195;98;52;94;99;31496
spring-bud;Spring Bud;#A7FC00;65;99;0;80;100;49;100;99;1099
spring-green;Spring Green;#00FF7F;0;100;50;150;100;50;100;100;30533
star-command-blue;Star Command Blue;#007BB8;0;48;72;200;100;36;100;72;22797
steel-blue;Steel Blue;#4682B4;27;51;71;207;44;49;61;71;11547
steel-pink;Steel Pink;#CC33CC;80;20;80;300;60;50;75;80;13433
stil-de-grain-yellow;Stil De Grain Yellow;#FADA5E;98;85;37;48;94;67;62;98;30885
stizza;Stizza;#990000;60;0;0;0;100;30;100;60;32518
stormcloud;Stormcloud;#4F666A;31;40;42;189;15;36;25;42;16364
straw;Straw;#E4D96F;89;85;44;54;68;66;51;89;13205
strawberry;Strawberry;#FC5A8D;99;35;55;341;96;67;64;99;20901
sunglow;Sunglow;#FFCC33;100;80;20;45;100;60;80;100;12133
sunray;Sunray;#E3AB57;89;67;34;36;71;62;62;89;31433
sunset;Sunset;#FAD6A5;98;84;65;35;89;81;34;98;32213
sunset-orange;Sunset Orange;#FD5E53;99;37;33;4;98;66;67;99;11491
super-pink;Super Pink;#CF6BA9;81;42;66;323;51;62;48;81;21105
tan;Tan;#D2B48C;82;71;55;34;44;69;33;82;20996
tangelo;Tangelo;#F94D00;98;30;0;19;100;49;100;98;7012
tangerine;Tangerine;#F28500;95;52;0;33;100;47;100;95;17840
tangerine-yellow;Tangerine Yellow;#FFCC00;100;80;0;48;100;50;100;100;22066
tango-pink;Tango Pink;#E4717A;89;44;48;355;68;67;50;89;4663
taupe;Taupe;#483C32;28;24;20;27;18;24;31;28;751
taupe-gray;Taupe Gray;#8B8589;55;52;54;320;3;53;4;55;31128
tea-green;Tea Green;#D0F0C0;82;94;75;100;62;85;20;94;29382
tea-rose;Tea Rose;#F88379;97;51;47;5;90;72;51;97;22285
teal;Teal;#008080;0;50;50;180;100;25;100;50;14116
teal-blue;Teal Blue;#367588;21;46;53;194;43;37;60;53;24956
teal-deer;Teal Deer;#99E6B3;60;90;70;140;61;75;33;90;31013
teal-green;Teal Green;#00827F;0;51;50;179;100;25;100;51;18111
telemagenta;Telemagenta;#CF3476;81;20;46;334;62;51;75;81;23059
tenné;Tenné;#CD5700;80;34;0;25;100;40;100;80;29939
terra-cotta;Terra Cotta;#E2725B;89;45;36;10;70;62;60;89;16839
thistle;Thistle;#D8BFD8;85;75;85;300;24;80;12;85;24158
thulian-pink;Thulian Pink;#DE6FA1;87;44;63;333;63;65;50;87;27704
tickle-me-pink;Tickle Me Pink;#FC89AC;99;54;67;342;95;76;46;99;6868
tiffany-blue;Tiffany Blue;#0ABAB5;4;73;71;178;90;38;95;73;2938
tigers-eye;Tiger\'s Eye;#E08D3C;88;55;24;30;73;56;73;88;8369
timberwolf;Timberwolf;#DBD7D2;86;84;82;33;11;84;4;86;4985
titanium-yellow;Titanium Yellow;#EEE600;93;90;0;58;100;47;100;93;2688
tomato;Tomato;#FF6347;100;39;28;9;100;64;72;100;24733
toolbox;Toolbox;#746CC0;45;42;75;246;40;59;44;75;18190
topaz;Topaz;#FFC87C;100;78;49;35;100;74;51;100;23589
tractor-red;Tractor Red;#FD0E35;99;5;21;350;98;52;94;99;4098
trolley-grey;Trolley Grey;#808080;50;50;50;—;0;50;0;50;16856
tropical-rain-forest;Tropical Rain Forest;#00755E;0;46;37;168;100;23;100;46;23034
true-blue;True Blue;#0073CF;0;45;81;207;100;41;100;81;15589
tufts-blue;Tufts Blue;#417DC1;25;49;76;212;51;51;66;76;5193
tulip;Tulip;#FF878D;100;53;55;357;100;76;47;100;11262
tumbleweed;Tumbleweed;#DEAA88;87;67;53;24;57;70;39;87;22601
turkish-rose;Turkish Rose;#B57281;71;45;51;347;31;58;37;71;23033
turquoise;Turquoise;#40E0D0;25;88;82;174;72;56;71;88;561
turquoise-blue;Turquoise Blue;#00FFEF;0;100;94;176;100;50;100;100;27264
turquoise-green;Turquoise Green;#A0D6B4;63;84;71;142;40;73;25;84;23785
tuscan;Tuscan;#FAD6A5;98;84;65;35;89;81;34;98;31689
tuscan-brown;Tuscan Brown;#6F4E37;44;31;22;25;34;33;50;44;23879
tuscan-red;Tuscan Red;#7C4848;49;28;28;0;27;38;42;49;13302
tuscan-tan;Tuscan Tan;#A67B5B;65;48;36;26;30;50;45;65;13038
tuscany;Tuscany;#C09999;75;60;60;0;24;68;20;75;16067
twilight-lavender;Twilight Lavender;#8A496B;54;29;42;329;31;41;47;54;11547
tyrian-purple;Tyrian Purple;#66023C;40;1;24;325;96;20;98;40;31149
ua-blue;UA Blue;#0033AA;0;20;67;222;100;33;100;67;6359
ua-red;UA Red;#D9004C;85;0;30;339;100;43;100;85;8718
ube;Ube;#8878C3;53;47;76;253;39;62;38;76;15220
